text	label
Moreno be a little bitch. You dumb bitch.	NG
@USER no bitch I had to use my whipers!!	NG
Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @USER	NG
RT @USER: bitches fwu when they wanna .. ha na bitch not over here	NG
"""@USER: Dese hoes be LYIN to all of us nigga"""	NG
"RT @USER: LMFAOOOOOOOOOOOOOOOO RT @USER: Put that muthafuckin jelly on that bread, bitch spread it {{URL}}"""	NG
RT @USER: Johnny Manziel’s bye-week stat line: Bud Light Platinums: 23 | Shots of Patron: 8 | Side bitches: 5 | Fucks given: 0	NG
Yeah the NFL trash as fuck for this London shit	NG
RT @USER: Resisting the urge to smack a bitch {{URL}}	NG
RT @USER: @USER @USER bitch should've got out of her yard	NG
@USER ur a cunt nd a wish a was a faggot	NG
Spiff tryna hoe	NG
RT @USER: @USER @USER hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th…	NG
If you're acting like more of a bitch than your bitch... there's a problem	NG
I want a slope job so I can get away from everything and be by myself for two weeks. I hate being around people unless they are my friends.	OK
RT @USER: @USER doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @USER…	OK
RT @USER: “@USER: Searching for these hoes I got 😕 {{URL}}” you ain't the only one Bruh {{URL}}	NG
★ BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA ★ 718-622-0221 - 24 {{URL}}	OK
RT @USER: I wish I was a bird so I could constantly shit on the people I hate! :)	NG
@USER @USER @USER @USER naw he should drop that bitch off in south Dallas with the rest of the homeless dogs	NG
' Said I ain't Neva love no bitcccccch , but these bitches steady lovin on me on me , ayeeee . So what am I... {{URL}}	NG
"“@USER: ""cigarettes are so gross"" -half the bitches that smoke cigarettes 😒” @USER"	NG
Chick fil a wasn't about anti gay. It was about the first ammendment. If you didn't get that then you have no right to bitch about rights.	NG
I mean we can get married. As long we can sign a prenuptial agreement. It's 2014 bitch.	NG
RT @USER: Funny how Rick Scott accuses Charlie Crist of changing his positions on everything. Rick's positions are dictated by corp…	OK
One of my nigs hollered at cici... Ima keep it low key tho on which one it was lol	NG
RT @USER Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!	NG
RT @USER: When your man call you a bitch when y'all arguing he don't think you really a bitch, you just actin like one	NG
“@USER: My brother is a bitch, pussy, faggot, etc.” you just like getting beat up don't you?	NG
"RT @USER: People r retarded for thinking you can eat ""clean"" food all day and lose weight. Calories are calories people."	NG
Lmfao RT @USER Eating pussy RT @USER: Of what? 👀 RT @USER: I really want my braces off it's in the way 😩😩	NG
@USER @USER @USER I miss the pizza! The passion.	OK
Never keep leeches in your life. If bitches take more than they give, it's time to cut them off	NG
@USER bitch I died when I read that.	NG
RT @USER: Shy Glizzy Decent Af	OK
@USER @USER @USER come to the Davis show and celebrate with me you retard	NG
One thing I never did and that's love a bitch cuz I'm Drillin shit. I only love my clique	NG
@USER speaking about me all the time tryna make me look bad like you wasn't just eating my pussy .	NG
@USER I have class nig	NG
#Yankees	OK
@USER ur so anal stfu for once u bitch	NG
😛👸 you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year	NG
@USER imma bitch i know , leave me alone	NG
The bitches behind me are so annoying	NG
1 good girl is worth 1000 hoes	NG
@USER the bitch in the purple shorts and Aqua beats	NG
""" cant you see these hoes wont change """	NG
Two years strong with this honkie 😘❤ @USER {{URL}}	NG
Don't you hate that dumb ass voice that everyone uses when they try to mock something you said?	NG
@USER I'm just kidding, I'm not a fucking faggot	NG
@USER Some women get in a relationship quick so they won't feel like a hoe for having sex.	NG
RT @USER: “@USER: Damn babe 😭 sike forever fucking with basic bitches 😂” 😂😂	NG
RT @USER: When niggas want bitches like trey 😭😭😭😂 {{URL}}	NG
Naturally, when a shitty leftist rag talks trash about another shitty leftist rag, you better fall in line. Or you're out of the club. #crw	NG
RT @USER: I always waste my time on irrelevant bitches! 😐	NG
"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"	OK
RT @USER: I was already 24 when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed.	OK
Wish I would let you dig in my pockets ... God bless you w/ breath in your body... Lazy ass bitch get up & start grinding	NG
"RT ""@USER: This shit for the birds . 😒”"	NG
"RT @USER: ""i want a black guy thats 6'9, wears jordans and has tattoos""... bitch thats a created player on 2K"	NG
RT @USER: “@USER: All These hoes sooo average 😩😕” of course	NG
Let's cripple the vanity industry. How? Actually start liking who we are, and how we look.	OK
You say it like they're a new toy, they're children you dumb bitch “@USER: Mixed Babies,I want one 😍😍😍😍 {{URL}}”	NG
Real niggas let real bitches cum first 😜	NG
I think I figured out where white trash Americans come from: the rural parts of Europe.	NG
Of course not. That means it's fajita time. RT @USER If I'm flat ironing? Oh, bitch. We ain't never leaving.	NG
Why do visiting teams WHINE about right field as if it is longer for their batters. #Yankees #YankeeStadium	OK
RT @USER: “@USER: Huh man 😻😩🙌💦💦💦💦 {{URL}}” he's gna drown in the pussy for real	NG
@USER its mutual my lil yellow bone🍓	OK
You hoes steady coming for me 😂😂😂	NG
This bitch is crying {{URL}}	NG
RT @USER: I don't play about the monkey, you have to earn this shit😴	NG
@USER We're laying rock around our lake. You're welcome to join a redneck workout. #muscles 💪😁	OK
"😂😂 niggas sending screenshots of me to they bitches like "" stop texting cuh "" 😭"	NG
@USER Pau pissed me off like Boozer pissed off Bulls fan... 2 soft faggots	NG
@USER @USER ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar	OK
It's Some hoes out here tonite & I got Shawty wit me	NG
If ever sports seemed scripted , this ending to this Yankee game proved it	OK
"RT @USER: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" {{URL}}"	NG
First chick to bring me some hash-browns from Waffle House right now will get her pussy ate	NG
@USER Fuck the Yankees	NG
RT @USER: My boy is obviously gonna be slaying all the pussy tonight, dressed as a ninja turtle {{URL}}	NG
"So I made ""hey"" as a short cut for ""pussy lips"" in Ann's phone {{URL}}"	NG
Meet India’s amazing, death-defying monkey king → {{URL}} {{URL}}	OK
"RT @USER: ""@USER: I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" {{URL}}…"	NG
RT @USER: I turn into a bitch real quick.	NG
Oklahoma has 250 more yards than TU and is only up 4 points? trashhhhhhhh ass teams big xii trash	NG
🙌🙏 RT “@USER: Real Men eat pussy.”	NG
Sone of y'all bitches need morning glory milk baths 😂😂😂	NG
RT @USER: How you pressed over some pussy you never had 👀? 😂😂😂	NG
I love the acoustic domes in the hallways. Favorite place to sing in public. No lie. {{URL}}	OK
“@USER: My Anaconda Don't  My Anaconda Don't My Anaconda Don't Want None Unless You Got GOALS Hun 📕📚💰🏡👫💍” Smh . White Ass niggah .	NG
RT @USER: This bitch played too much Subway Surfer {{URL}}	NG
U look like a dyke in ur pic lol	NG
See the jumbotron? That’s where the jig is	OK
retard.	NG
@USER basically we're mad at them for being hoes	NG
"""@USER: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"	NG
It is fucking retarded how I can't say a single thing in this house without some blowback.	NG
RT @USER: we may or may not be trash at taking pictures together {{URL}}	OK
"RT @USER: ""@USER: Quote this with a funny caption {{URL}}"" niggas gotta hit their side bitch with this in th…"	NG
RT @USER: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe…	NG
"RT @USER: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" {{URL}}"	NG
Dear grumpy bitch at gibsons, no one wants to hear about your personal life.	NG
“@USER: My tweets trash”	OK
Before I let a pussy cut my hair I just will let it grow	NG
maryjane_militant_que you got that bomb azz pussy lol {{URL}}	NG
“@USER: I got the giggles because I'm a fag, I ain't gon' lie lol 😂😂”	NG
RT @USER: My car insurance is trash !!!	OK
Ion kno what im doing tonite....i jus kno its gon end wit me dick first in some pussy....	NG
RT @USER: Who else remembers these bitches {{URL}}	NG
RT @USER: Getting ready for the annual heart and sole luncheon @USER #cle with @USER {{URL}}	OK
#agreed  RT @USER: There are a few badd ones but idk..mixxed bitches is really where its at tho	NG
"“@USER: When your ex hits you with that ""I miss you"" bullshit ...lol bitch die” 💀"	NG
@USER Ms. Martinez fuckin with the cripple kid?!	NG
In my opinion every bitch gay.	NG
Both of my bitches drive range rovers	NG
My hoes Trippin lol	NG
@USER thats why the hoes love her...they can relate to being lonely & depressed lol	NG
@USER I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.	NG
@USER I think most RPGs are for the birds. I ain't no bird brain yo	OK
"RT @USER: Drink some bleach bitch! ""@USER: If it was you, youda done the same thing. #TeamZimmerman"""	NG
@USER early bird gets the worm tomcat	OK
I'm not particularly shy, but hard for me to break ice with a stranger or in others words I'm a pussy 😅 haha she was so cute too!	NG
Had to do another phone sweep! aka delete these hoes from my contacts	NG
RT @USER: Oreo Ice Cream Cake {{URL}}	OK
Noap. Not taking them. RT @USER: Maca root pills making my vagina do the wop	OK
Up in this bitch like elevators	NG
“@USER: Ready for another tat doeeee . 😏”by me right hoe!	NG
“@USER: I just want the baddest bitch in the world right here on my lap” @USER 😂😂😂😂	NG
So we are not even two full games into the season, and the fairweather whining is already in full effect? #Yankees	OK
RT @USER: P’s up hoes down, if ya bitch can’t swim then tha hoe gone drown	NG
On westside I'm screamin fuck KD bitch!!	NG
RT @USER: Top 5 Cartoon bitches id fuck 1. Shego 2. Dexters mom 3. Lola bunny 4. Jessica rabbit 5. Timmy turner's mom	NG
all these hoes sweating and chasing niggas on this show😩	NG
RT @USER: When my bitches call me daddy 😩😍😘	NG
I don't want no Philly disease lol Thot bitch	NG
GTFOH u bitch ass ref	NG
Why did you release my nudes you cunt...? @USER {{URL}}	NG
My niccas was too Real fa these Streets #RIP Ike #Free Nwax {{URL}}	NG
Some bitches barely respect themselves	NG
Which expendable player can we put in with the sole objective of breaking Beverley's jaw?	OK
"""but pussy is the root of all drama an attribute put up in they head by they mama."""	NG
"RT @USER: Kevin Gates said ""real niggas eat booty, real niggas please they bitches, ION GET TIEDDD"" 😂😴😴😴😷😷😷😷😷😷"	NG
Every character on #Thesimpsons is trash. And they're trash on purpose. If you don't get that, you don't get the joke.	OK
“@USER: @USER my ananconda don't want none unless u clean those shitty buns Hun 💩😩”	NG
Bahaha omg 😆😭🙊 this bitch is crazyyy . {{URL}}	NG
My nigga got me hanging out with his fat catfish bitch smh	NG
“@USER: just demolishing this huge bitch 🍪 {{URL}}”sharing is caring 👌	NG
So fucking thirsty for a championship that they welcome a fucking traitor with open arms.... Haha fucking no heart ass pussy organization	NG
@USER ya dude get the pussies drunk!	NG
This bitch so ratchet	NG
@USER lmaooo naw nigga imma stay right in your mentions hoe	NG
RT @USER: 😂 RT @USER: INTERESTING RT @USER: RT if ur child father aint shit...then look in the mirror at the dumb bitch …	NG
God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye	OK
Bruh. Sasuke and Sakuras daughter gonna be a bad Uchiha bitch	NG
RT @USER: RIP Robin Williams, I'm gonna fuck the baddest bitch tonight for you bruh	NG
"""@USER: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport {{URL}}"""	OK
RT @USER: Female IG Models in person be so trash 😢	OK
Bobby bitch	NG
@USER you to bitch!	NG
Bad bitch good head I think she ah keeper !	NG
RT @USER: @USER LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my …	NG
★ BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA ★ 718-622-0221 - 24 {{URL}}	OK
When bae dodges hoes cause he only want you 😍😩 😂😂 {{URL}}	NG
janet Jackson's nip slip #iconic	OK
RT @USER: 1 good girl is worth 1000 bitches	NG
I think I found a normal roommate again! Praise be to Jesus! These current ones are about to get their throats slit in their sleep!	OK
RT @USER: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati…	OK
